.,5.380047321,
.,5.499516487,
.,5.318941116,
.,6.480561256,
.,5.454941273,
.,5.493810654,
.,5.513615131,
.,5.630027294,
.,5.554614067,
.,5.338141918,
.,6.157875538,
.,6.280567169,
.,5.742315769,
.,5.332865715,
.,5.827305317,
.,5.869223595,
.,5.515812874,
.,5.307518005,
.,6.245869637,
.,5.370855808,
.,5.551601887,
.,5.458644867,
.,5.290335655,
.,5.827189445,
.,5.667208195,
.,5.832553387,
.,5.941169739,
.,5.916417599,
.,5.093878746,
.,5.677874565,
.,5.359676361,
.,5.235629559,
.,5.525853157,
.,5.478201866,
>,7.909375,
-,0.7402609576967045,
MAX REWD: 7.909375 MODEL_ID: 6,
.,5.152317524,
.,5.273291111,
.,5.788692474,
.,5.569438934,
.,5.276844025,
.,5.032362461,
.,5.303465366,
.,5.302443981,
.,5.173136234,
.,5.465444565,
.,5.829545975,
.,5.069356918,
.,5.350107193,
.,4.965214252,
.,5.014225006,
.,5.450912952,
.,5.325897694,
.,4.831161976,
.,5.218629360,
.,5.366569996,
.,4.991924763,
.,4.983901978,
.,5.258843899,
.,5.146913528,
.,4.987843513,
.,5.148403168,
.,4.921038151,
.,4.929638863,
.,4.840444088,
.,5.056773186,
.,5.189167500,
.,5.459351063,
.,5.521153927,
.,5.096910000,
.,4.879124165,
.,5.220989227,
.,4.834816456,
.,5.680542469,
.,5.204515934,
.,5.044239998,
>,8.05625,
-,0.6057704364907278,
MAX REWD: 8.05625 MODEL_ID: 7,
.,5.074160099,
.,4.857866287,
.,4.989182472,
.,4.786189079,
.,4.822822094,
.,5.111730099,
.,5.890038490,
.,4.842137337,
.,5.372169495,
.,4.989744186,
.,5.426256657,
.,5.296679974,
.,4.991516113,
.,5.319986820,
.,4.887829304,
.,4.775185585,
.,5.064693928,
.,4.759025097,
.,4.813771248,
.,5.100096703,
.,5.023082256,
.,5.334606171,
.,4.594633579,
.,4.894964218,
.,5.234814644,
.,4.717991352,
.,4.887010098,
.,4.922935963,
.,4.627288342,
.,4.746106625,
.,4.900315285,
.,5.307480335,
.,4.692558289,
.,4.716022491,
.,5.135294437,
.,4.976419449,
.,4.617675781,
.,4.913084984,
.,5.012380600,
.,4.640888214,
>,8.084375,
-,0.49571413690105054,
MAX REWD: 8.084375 MODEL_ID: 8,
.,4.808761597,
.,4.754769802,
.,4.971476555,
.,4.882010460,
.,4.901553631,
.,4.887823582,
.,4.635149956,
.,4.603188515,
.,4.527348518,
.,4.537253380,
.,4.495041847,
.,4.619443417,
.,4.959521770,
.,4.513184547,
.,4.452267170,
.,4.664674759,
.,4.827475548,
.,4.497018337,
.,4.549325466,
.,5.117243767,
.,5.165618896,
.,4.468071461,
.,4.567970753,
.,4.441868305,
.,4.563793182,
.,4.347158432,
.,5.119201660,
.,4.411676884,
.,5.121080399,
.,5.098422050,
.,4.445473194,
.,4.561166286,
.,5.085031033,
.,4.355084896,
.,4.592617989,
.,5.090044975,
.,4.932003021,
.,5.050489426,
.,4.533022881,
.,4.407247543,
>,8.940625,
-,0.40565285250151817,
MAX REWD: 8.940625 MODEL_ID: 9,
.,4.632330894,
.,5.446934700,
.,4.526599407,
.,5.511753559,
.,4.576127529,
.,4.833559513,
.,4.915807724,
.,4.751371861,
.,4.410895348,
.,4.344049931,
.,4.348694801,
.,4.385548592,
.,4.925708771,
.,4.256536484,
.,4.402014732,
.,4.230577469,
.,4.302767754,
.,4.857095718,
.,4.839775085,
.,4.305339336,
.,4.852815628,
.,4.787049770,
.,4.445343971,
.,4.472585201,
.,4.312578201,
.,4.619475365,
.,4.251879692,
.,4.210013390,
.,4.198146343,
.,4.361504078,
.,4.176430702,
.,4.291073322,
.,4.511587143,
.,4.369036198,
.,4.114845753,
.,4.914262772,
.,4.366902351,
.,4.726500511,
.,4.707331181,
.,4.856029510,
>,8.93125,
-,0.33195389135223546,
MAX REWD: 8.940625 MODEL_ID: 9,
.,4.103647709,
.,4.115736008,
.,4.746909618,
.,5.101506710,
.,4.112998486,
.,5.630620480,
.,4.419743061,
.,4.967689514,
.,4.142690182,
.,4.894474506,
.,4.123214245,
.,5.047568798,
.,4.232045650,
.,4.175524712,
.,5.586594582,
.,4.834678173,
.,4.630142212,
.,4.257236004,
.,4.126777649,
.,4.149146557,
.,4.429261684,
.,4.647461891,
.,4.131704807,
.,4.767079830,
.,5.382723808,
.,4.277033329,
.,4.164089680,
.,4.406537533,
.,4.909447193,
.,4.057427406,
.,3.976595640,
.,4.112198830,
.,3.981736660,
.,4.270488739,
.,3.965429306,
.,4.491921902,
.,4.376885414,
.,4.134732246,
.,4.055488110,
.,4.270139694,
>,9.59375,
-,0.27164454854530906,
MAX REWD: 9.59375 MODEL_ID: 11,
.,4.058618069,
.,3.930111885,
.,4.205531120,
.,4.282156944,
.,3.857823610,
.,4.046379089,
.,3.942780495,
.,4.646285534,
.,4.505661488,
.,4.306164265,
.,4.656174660,
.,4.503621101,
.,4.128881931,
.,4.543286324,
.,3.868591785,
.,4.080563068,
.,3.983675480,
.,4.327590466,
.,3.984730005,
.,4.307671547,
.,3.938492060,
.,3.930485249,
.,3.856836319,
.,4.582506657,
.,4.023382187,
.,3.952246428,
.,4.762609482,
.,4.240643501,
.,3.766458273,
.,4.061672211,
.,4.275152206,
.,4.122373104,
.,5.114623547,
.,4.236076355,
.,4.013623238,
.,4.653734207,
.,3.830452919,
.,4.822328568,
.,5.217510223,
.,3.888725996,
>,8.959375,
-,0.22229219984074702,
MAX REWD: 9.59375 MODEL_ID: 11,
.,3.766001225,
.,4.097842216,
.,3.968420506,
.,4.176163197,
.,3.791503191,
.,4.609235764,
.,4.800097942,
.,3.807016373,
.,3.673229933,
.,4.008608818,
.,3.779086590,
.,3.768552542,
.,4.538897038,
.,4.489470482,
.,3.987296343,
.,3.733558178,
.,4.150063992,
.,4.487581253,
.,3.754188776,
.,4.258867741,
.,3.717385530,
.,4.791658401,
.,3.774373770,
.,4.228316307,
.,4.406301975,
.,4.318461895,
.,4.114533424,
.,3.860143900,
.,3.845467091,
.,3.652029991,
.,3.946465015,
.,3.809425831,
.,3.746074677,
.,3.623439550,
.,3.917571545,
.,4.293034554,
.,3.721847057,
.,3.615145922,
.,3.642613888,
.,3.845135450,
>,9.8375,
-,0.18190617987607657,
MAX REWD: 9.8375 MODEL_ID: 13,
.,3.870514870,
.,3.565848112,
.,4.338183880,
.,3.577952385,
.,3.664811850,
.,3.728245974,
.,3.551784039,
.,3.612487793,
.,4.466546535,
.,4.067783833,
.,4.437010765,
.,5.081707478,
.,3.522971153,
.,4.772505283,
.,4.313661098,
.,3.618355513,
.,3.533911467,
.,3.540264845,
.,3.546491861,
.,3.956938505,
.,3.985473871,
.,3.593204021,
.,3.443204641,
.,3.967847347,
.,3.460874796,
.,3.652461290,
.,5.151611328,
.,3.525464058,
.,3.480012655,
.,3.770728588,
.,3.489564180,
.,3.728128910,
.,4.277374268,
.,3.649726868,
.,3.458513975,
.,3.424896955,
.,4.137809753,
.,3.786606073,
.,4.887289047,
.,3.608251333,
>,9.721875,
-,0.14885748713096328,
MAX REWD: 9.8375 MODEL_ID: 13,
.,3.453054190,
.,4.040293694,
.,3.519805193,
.,3.559833050,
.,3.410022736,
.,3.567611456,
.,3.444459438,
.,4.033784389,
.,3.843233347,
.,3.547331572,
.,3.945859671,
.,3.479962111,
.,3.465552092,
.,3.592702389,
.,3.487036705,
.,3.689502478,
.,3.404665709,
.,4.181323528,
.,3.702302456,
.,3.908776999,
.,3.552476168,
.,4.162162781,
.,4.002031803,
.,3.754330158,
.,3.341557503,
.,3.376884937,
.,4.518690109,
.,3.501375198,
.,4.326117992,
.,3.621218443,
.,4.329921722,
.,4.018351555,
.,3.505409002,
.,3.417666435,
.,3.326141119,
.,3.328019381,
.,3.296073914,
.,3.688741684,
.,3.512775898,
.,3.909399748,
>,9.303125,
-,0.12181307688414106,
MAX REWD: 9.8375 MODEL_ID: 13,
.,3.874094963,
.,4.443035126,
.,4.087384224,
.,3.226922512,
.,3.664649487,
.,3.446182728,
.,3.225078106,
.,3.643895626,
.,3.537245274,
.,4.059714317,
.,3.821797371,
.,4.134244919,
.,3.761696815,
.,3.636337280,
.,3.291686296,
.,3.361700535,
.,3.193326712,
.,3.758898258,
.,4.040443897,
.,3.720308065,
.,4.187657833,
.,3.294356585,
.,3.242532015,
.,3.279466629,
.,3.234210253,
.,3.271816492,
.,3.263009787,
.,3.235589027,
.,3.715588093,
.,3.549251556,
.,3.314093590,
.,3.735218525,
.,3.254239798,
.,3.833640337,
.,3.332907915,
.,4.231189728,
.,3.380220890,
.,3.373321772,
.,4.132771015,
.,3.366286039,
>,10.978125,
-,0.0996820918179746,
MAX REWD: 10.978125 MODEL_ID: 16,
.,3.387678862,
.,3.261619568,
.,4.059238434,
.,3.886996746,
.,3.146892071,
.,3.889372587,
.,3.384376526,
.,3.066757679,
.,3.752660751,
.,3.916348219,
.,3.054910421,
.,4.125926971,
.,3.322043180,
.,3.350651979,
.,3.260484695,
.,3.213333368,
.,3.681189537,
.,3.360667229,
.,3.480396271,
.,3.313905239,
.,3.132147312,
.,3.715508699,
.,3.786569357,
.,3.058786154,
.,3.732051611,
.,3.158275843,
.,3.034191132,
.,3.071004868,
.,3.270651817,
.,3.489138842,
.,3.039208651,
.,3.372821093,
.,4.532482624,
.,3.185036659,
.,3.509718895,
.,3.131390572,
.,3.153541327,
.,3.043732882,
.,3.005617619,
.,3.121728420,
>,10.53125,
-,0.08157186144027828,
MAX REWD: 10.978125 MODEL_ID: 16,
.,3.007959127,
.,3.067781448,
.,3.217382431,
.,3.230932474,
.,3.589079857,
.,3.690299511,
.,2.921214819,
.,3.035125256,
.,2.938586712,
.,2.959836006,
.,2.889897346,
.,3.152765989,
.,3.094494343,
.,2.937546015,
.,3.162483215,
.,2.954922199,
.,4.076708317,
.,3.666714907,
.,2.982786417,
.,3.268800020,
.,2.961320400,
.,3.835715294,
.,3.871082783,
.,3.655047178,
.,3.047402382,
.,3.300219536,
.,2.883542776,
.,3.551723003,
.,2.897549391,
.,3.578765154,
.,3.248338223,
.,2.926854372,
.,2.902652264,
.,3.234487057,
.,3.488620758,
.,3.328819513,
.,3.385568857,
.,2.902039528,
.,2.879066467,
.,2.888496637,
>,11.00625,
-,0.0667518955258533,
MAX REWD: 11.00625 MODEL_ID: 18,
.,3.421161890,
.,4.041884422,
.,2.808602333,
.,2.791979313,
.,4.360532761,
.,2.891445398,
.,3.084756374,
.,2.863261461,
.,2.897172689,
.,3.030183077,
.,2.871880770,
.,2.730108738,
.,2.789836884,
.,2.778733969,
.,2.846171856,
.,3.390658855,
.,3.361729145,
.,3.859256268,
.,3.737866879,
.,4.455361843,
.,2.917764664,
.,3.267047167,
.,3.377484322,
.,2.967862606,
.,3.440383196,
.,3.048179626,
.,2.936546803,
.,2.933758020,
.,4.396480083,
.,2.868534327,
.,2.852927685,
.,3.305386066,
.,3.056717634,
.,2.823979616,
.,2.681639194,
.,2.761296749,
.,3.254681349,
.,3.169660091,
.,2.893308878,
.,2.985528946,
>,10.1875,
-,0.05462441922520914,
MAX REWD: 11.00625 MODEL_ID: 18,
.,2.889763832,
.,2.772464037,
.,2.790833950,
.,2.989269972,
.,2.686593533,
.,2.704522610,
.,3.336616039,
.,2.836183786,
.,2.690748215,
.,3.144507647,
.,3.279152393,
.,2.890607834,
.,2.857464075,
.,2.924708605,
.,2.958862305,
.,3.726232052,
.,2.684690237,
.,2.651666403,
.,3.112182140,
.,2.675933123,
.,2.777486324,
.,2.947270393,
.,2.867017508,
.,3.672739029,
.,2.665565968,
.,2.892427683,
.,3.607096195,
.,2.862860680,
.,2.726282120,
.,2.688637257,
.,3.477473736,
.,2.613168955,
.,2.683012009,
.,2.604504824,
.,2.554942369,
.,2.686733246,
.,2.565769434,
.,2.723641157,
.,3.454189301,
.,3.077147961,
>,10.034375,
-,0.04470026135116646,
MAX REWD: 11.00625 MODEL_ID: 18,
.,3.380180836,
.,3.388400793,
.,2.573506117,
.,2.871640444,
.,3.582865715,
.,2.607354403,
.,3.382000208,
.,2.830921650,
.,2.961272717,
.,2.942465305,
.,3.256813288,
.,2.782127142,
.,2.557905912,
.,2.554238558,
.,3.519021988,
.,2.574720383,
.,2.695997238,
.,4.440958977,
.,2.687066078,
.,2.733749151,
.,2.464537144,
.,2.535156727,
.,2.573000431,
.,2.895706415,
.,2.552310705,
.,2.711288929,
.,3.322317123,
.,2.664232731,
.,2.897121668,
.,2.520224333,
.,2.561223745,
.,2.501173019,
.,3.089883566,
.,2.533899784,
.,4.718047142,
.,3.797983885,
.,2.688292503,
.,2.528349876,
.,2.687631845,
.,2.648819685,
>,11.1375,
-,0.03657912327863173,
MAX REWD: 11.1375 MODEL_ID: 21,
.,2.616226673,
.,2.447526932,
.,2.681537151,
.,2.490210533,
.,2.527265310,
.,2.977386236,
.,2.442342281,
.,2.551474810,
.,2.548525095,
.,3.970818043,
.,2.628469467,
.,2.394035339,
.,2.410375834,
.,2.538194895,
.,2.734061241,
.,2.714394569,
.,2.760900497,
.,2.653454781,
.,2.425199747,
.,2.770232677,
.,2.580062866,
.,2.926991701,
.,2.413127422,
.,2.583309650,
.,2.447174072,
.,2.954193592,
.,2.717082500,
.,3.100635529,
.,2.676649094,
.,2.454988480,
.,2.427201271,
.,2.457651377,
.,2.728746414,
.,3.132236004,
.,2.729094267,
.,2.517903090,
.,2.458025694,
.,2.928276539,
.,2.521288872,
.,2.471582651,
>,11.26875,
-,0.029933432588273214,
MAX REWD: 11.26875 MODEL_ID: 22,
.,2.894572973,
.,2.349790573,
.,2.515280724,
.,2.369817495,
.,2.737756252,
.,3.511020660,
.,2.477559805,
.,2.389734745,
.,2.393732786,
.,2.388237953,
.,2.408293724,
.,2.682204008,
.,2.398947954,
.,2.314135551,
.,2.457873344,
.,2.432609081,
.,2.363368750,
.,2.535254955,
.,2.405715942,
.,2.540912151,
.,2.901888847,
.,2.281005144,
.,2.739603996,
.,2.474781513,
.,2.254061460,
.,2.539733648,
.,2.408787966,
.,2.260969162,
.,2.329966545,
.,2.251400709,
.,2.594181061,
.,2.448779583,
.,2.514783859,
.,2.311005116,
.,2.430670500,
.,2.354592562,
.,2.381995678,
.,2.350675106,
.,2.734549999,
.,2.266891241,
>,10.825,
-,0.02449513017825978,
MAX REWD: 11.26875 MODEL_ID: 22,
.,2.405772209,
.,2.330451012,
.,2.400866270,
.,2.227180958,
.,3.180110693,
.,2.235576153,
.,2.407061577,
.,2.280893087,
.,2.479650736,
.,2.194565296,
.,2.184419394,
.,2.229675531,
.,2.263101578,
.,2.227636099,
.,2.200735807,
.,2.219773293,
.,2.488604069,
.,2.496068478,
.,2.293158293,
.,3.119092226,
.,2.831249237,
.,2.313118458,
.,2.298539400,
.,2.764558315,
.,2.350817204,
.,2.203322887,
.,2.249518871,
.,2.176436901,
.,2.253717184,
.,2.181559324,
.,2.257838726,
.,2.264675140,
.,2.185092211,
.,2.133650064,
.,2.878174782,
.,2.169720650,
.,2.245533228,
.,2.189333439,
.,2.201458931,
.,2.639375448,
>,11.503125,
-,0.020044857891939702,
MAX REWD: 11.503125 MODEL_ID: 24,
.,2.563921928,
.,2.161381960,
.,2.128597021,
.,2.190655470,
.,2.134060621,
.,2.504377127,
.,2.158557415,
.,2.479535103,
.,2.163679361,
.,2.512609482,
.,2.566749334,
.,2.099681616,
.,2.432809353,
.,2.697766304,
.,2.129149675,
.,2.261190891,
.,3.047147274,
.,2.169574261,
.,2.112771511,
.,2.106475592,
.,3.081052780,
.,2.216515064,
.,2.312029600,
.,2.343019962,
.,2.195310593,
.,2.172753811,
.,2.167084455,
.,2.711938620,
.,2.125299454,
.,2.385692120,
.,2.062118530,
.,2.225250721,
.,2.790065527,
.,2.104416370,
.,2.241841555,
.,2.065056324,
.,2.747568130,
.,2.139410496,
.,2.473286629,
.,2.128649235,
>,11.33125,
-,0.0164031105360144,
MAX REWD: 11.503125 MODEL_ID: 24,
.,2.478722334,
.,2.243730545,
.,2.648651600,
.,2.264727116,
.,2.101097822,
.,2.019200563,
.,2.551425219,
.,2.287883759,
.,2.003030539,
.,2.583544254,
.,2.200654268,
.,2.852481365,
.,2.092515945,
.,2.426372051,
.,2.268735886,
.,2.044519663,
.,2.015354156,
.,2.815900087,
.,2.082495689,
.,2.016438246,
.,2.648652554,
.,1.994229674,
.,2.536293507,
.,2.094541550,
.,1.976755261,
.,2.073602200,
.,2.098217964,
.,2.014600277,
.,1.993225932,
.,3.016718388,
.,2.082945108,
.,1.953805208,
.,1.976419091,
.,2.172144651,
.,1.976274133,
.,1.916480064,
.,2.534325600,
.,1.992382407,
.,2.017265320,
.,2.005188704,
>,11.359375,
-,0.013422995398979608,
MAX REWD: 11.503125 MODEL_ID: 24,
.,1.963944077,
.,1.908481359,
.,2.600152016,
.,1.961395025,
.,1.929906607,
.,2.522487640,
.,1.934541106,
.,2.119696140,
.,1.944953203,
.,1.989354134,
.,2.087554216,
.,2.002038717,
.,2.720046997,
.,2.290600061,
.,2.171859741,
.,2.593416214,
.,2.012693405,
.,2.812194586,
.,2.847095490,
.,2.163189888,
.,1.925495148,
.,2.094454050,
.,1.960113525,
.,1.957950234,
.,2.289388895,
.,2.085816383,
.,2.022377253,
.,1.927096248,
.,2.017919302,
.,2.554794312,
.,2.110256910,
.,2.813580036,
.,2.309518576,
.,2.004597425,
.,1.901951790,
.,1.991111279,
.,1.986145973,
.,1.919597387,
.,1.889089584,
.,2.376157522,
>,10.8375,
-,0.01098430721937979,
MAX REWD: 11.503125 MODEL_ID: 24,
.,2.285763741,
.,2.025257111,
.,1.970100403,
.,1.934956074,
.,1.929754257,
.,1.917462707,
.,1.876246214,
.,2.287337780,
.,2.523145914,
.,1.884934664,
.,3.666851044,
.,2.953469753,
.,2.352379799,
.,1.991413593,
.,1.886493325,
.,1.867068172,
.,1.828116894,
.,1.876908779,
.,1.930669308,
.,1.880179882,
.,1.851293087,
.,2.325560570,
.,1.894632816,
.,2.053508759,
.,1.801066995,
.,1.812317729,
.,2.322538614,
.,2.359663486,
.,1.879651666,
.,2.774008274,
.,1.860166907,
.,1.978405833,
.,1.906928420,
.,2.277564049,
.,2.508440018,
.,3.173437595,
.,1.841155052,
.,1.889150620,
.,1.814774752,
.,1.787873268,
>,11.134375,
-,0.009936519429207103,
MAX REWD: 11.503125 MODEL_ID: 24,
.,2.413654566,
.,1.939932942,
.,1.808991432,
.,2.072959661,
.,1.788936973,
.,1.765703440,
.,2.003022194,
.,2.017041445,
.,2.194735289,
.,1.758338451,
.,1.778871298,
.,1.889784575,
.,1.842809439,
.,1.777873755,
.,1.768139362,
.,2.071219921,
.,1.833608508,
.,1.949813128,
.,2.948666811,
.,1.738311172,
.,1.913597107,
.,2.068220854,
.,1.790251255,
.,1.813197613,
.,1.797579050,
.,2.189243555,
.,1.763899088,
.,2.036823511,
.,1.859370828,
.,1.896651268,
.,1.764768243,
.,1.785286665,
.,1.911341548,
.,2.423388958,
.,2.003860950,
.,1.721904635,
.,2.682582378,
.,2.054943562,
.,1.926999807,
.,1.783957720,
>,11.96875,
-,0.009936519429207103,
MAX REWD: 11.96875 MODEL_ID: 29,
.,1.827721596,
.,1.870853543,
.,2.461561203,
.,1.772645235,
.,1.696386933,
.,1.796640277,
.,1.780469894,
.,1.782784224,
.,1.931404948,
.,2.061640739,
.,1.822045088,
.,1.708360076,
.,1.738703012,
.,2.170200825,
.,2.226667881,
.,1.937733293,
.,2.368387699,
.,1.834488511,
.,2.738610268,
.,1.750299335,
.,1.692239881,
.,2.512912989,
.,1.737730622,
.,1.676040411,
.,1.741816282,
.,2.248223782,
.,1.903762460,
.,1.893258452,
.,2.626716137,
.,1.699330211,
.,1.726702809,
.,2.097865343,
.,2.222134590,
.,2.382657528,
.,1.822845936,
.,1.768305898,
.,1.785770655,
.,1.631144285,
.,3.065979958,
.,1.629452109,
>,11.10625,
-,0.009936519429207103,
MAX REWD: 11.96875 MODEL_ID: 29,
.,1.695828080,
.,1.779228926,
.,1.651196957,
.,1.730773568,
.,1.655172825,
.,2.882171154,
.,1.880038142,
.,1.777289748,
.,1.741521478,
.,1.604948640,
.,1.850769758,
.,1.608147144,
.,1.609873414,
.,2.129573822,
.,1.622688770,
.,2.573462009,
.,1.663844585,
.,1.713726640,
.,1.774915934,
.,2.554776430,
.,1.615448594,
.,2.181340933,
.,1.676871300,
.,1.880733728,
.,1.574280262,
.,2.275323629,
.,2.067305565,
.,1.648884058,
.,1.949642658,
.,2.846240997,
.,1.615455747,
.,1.844876647,
.,2.331051350,
.,1.618731022,
.,1.771788359,
.,1.932838917,
.,2.250571489,
.,2.182152271,
.,1.863302231,
.,2.289398670,
>,11.759375,
-,0.009936519429207103,
MAX REWD: 11.96875 MODEL_ID: 29,
.,1.733489513,
.,1.694375396,
.,1.556110024,
.,1.834491491,
.,1.758867741,
.,1.618432879,
.,1.718509912,
.,1.632992983,
.,1.811691046,
.,1.662740469,
.,1.587215781,
.,2.507031679,
.,1.654190779,
.,1.721453190,
.,1.570588708,
.,1.581174374,
.,1.813120365,
.,1.757527113,
.,1.812780023,
.,1.772868395,
.,2.303331375,
.,1.703675866,
.,2.065519094,
.,1.775267124,
.,1.801617146,
.,2.337152243,
.,1.559727550,
.,1.749795079,
.,1.908319473,
.,1.614138842,
.,1.661630392,
.,2.891980410,
.,1.602187037,
.,1.562261105,
.,1.998759985,
.,2.353766441,
.,1.747123957,
.,1.540199399,
.,1.526585102,
.,1.508785367,
>,11.9125,
-,0.009936519429207103,
MAX REWD: 11.96875 MODEL_ID: 29,
.,1.620434761,
.,1.533853412,
.,2.145280361,
.,1.504049063,
.,1.676330686,
.,2.088670254,
.,1.569746971,
.,1.599477768,
.,1.619903803,
.,1.493627429,
.,1.674256563,
.,1.940983534,
.,1.540860295,
.,2.018598080,
.,1.479704380,
.,2.261401653,
.,1.512131929,
.,1.766327858,
.,1.945802212,
.,2.471782684,
.,2.382131577,
.,1.536001444,
.,1.620950580,
.,1.516171217,
.,1.972092986,
.,1.481638908,
.,1.828268886,
.,1.589752197,
.,1.638154387,
.,1.626141548,
.,1.497805119,
.,1.510989547,
.,1.504037499,
.,1.577725887,
.,1.459110022,
.,1.809789896,
.,2.004339695,
.,1.447675705,
.,1.429684281,
.,1.502673149,
>,11.959375,
-,0.009936519429207103,
MAX REWD: 11.96875 MODEL_ID: 29,
.,1.595274925,
.,1.414560556,
.,1.476600885,
.,1.791873336,
.,1.493123055,
.,1.587035060,
.,1.573310375,
.,1.407010794,
.,1.465308070,
.,1.496676207,
.,1.477476001,
.,1.602526307,
.,1.549791574,
.,1.439632535,
.,1.402245045,
.,1.391680598,
.,1.743357897,
.,1.557685137,
.,1.402241111,
.,1.447191954,
.,1.615582824,
.,1.795964956,
.,1.600649118,
.,1.791263342,
.,1.734037161,
.,2.120354891,
.,1.418827772,
.,1.426086068,
.,1.616585374,
.,1.357963324,
.,1.485833645,
.,1.464774489,
.,1.439448357,
.,2.789408445,
.,1.754460573,
.,1.660547733,
.,1.544702291,
.,1.394325018,
.,2.071812391,
.,1.420866013,
>,11.959375,
-,0.009936519429207103,
MAX REWD: 11.96875 MODEL_ID: 29,
.,1.510702729,
.,1.471157551,
.,1.360932946,
.,3.055290699,
.,1.376336813,
.,1.351148486,
.,1.404181004,
.,1.408713698,
.,1.373117089,
.,1.509182453,
.,1.361579776,
.,1.570495129,
.,1.461981177,
.,1.538466215,
.,2.196770906,
.,1.401494265,
.,1.509897113,
.,1.774717808,
.,1.346153855,
.,1.432968020,
.,1.532945871,
.,1.407372713,
.,1.647922516,
.,1.732395768,
.,1.479086995,
.,1.721306086,
.,1.338906288,
.,1.389754772,
.,1.318679571,
.,1.593990088,
.,1.388489842,
.,1.378529906,
.,1.523631096,
.,1.487571001,
.,2.215054989,
.,1.527347326,
.,2.143692493,
.,1.328308463,
.,1.371312022,
.,1.634668589,
>,11.575,
-,0.009936519429207103,
MAX REWD: 11.96875 MODEL_ID: 29,
.,1.323737979,
.,1.327296376,
.,1.356169343,
.,1.383914471,
.,1.542075157,
.,1.325894237,
.,1.892865896,
.,1.332226634,
.,1.335563183,
.,1.305820107,
.,1.338053584,
.,1.312814116,
.,1.312324166,
.,1.306353092,
.,1.336380601,
.,1.351493120,
.,1.297978878,
.,1.414553165,
.,1.384851813,
